 idStation;speed;location;lat;lng
NC-4580355311888978;slow;Via Pontebbana 12, ‌Collalto;46.192977;13.195340
OCPI-129-bb8bd859-da12-42c5-b23d-ff1fe83e3113;fast;Viale Pontebbana, 69 ‌Tricesimo;46.171240;13.205970
OCPI-130-20XP22T3KK1AL00153;fast;Piazza Giuseppe Ellero ‌Tricesimo;46.162290;13.211638
OCPI-130-20XP22T5HK1AL00222;slow,fast;Via San Pelagio ‌Tricesimo;46.160075;13.217763
OCPI-130-20XP22T3KK1AL00152;fast;Largo Aquileia ‌Tricesimo;46.160800;13.223003
NC-4616505513296593;slow;Via Attimis 25 ‌Savorgnano del Torre;46.163899;13.285822
NC-4615239813345773;slow;Piazza I Maggio, ingresso parcheggio grande ‌Faedis;46.152398;13.345773
OCPI-128-86566c25-4336-4998-b6cb-2e832adfb200;slow,fast;Via E. Vanoni San Martino ‌Val Masino;46.239900;9.627980
OCPI-129-1e9d63a6-b086-4030-b1f5-ae7786c6cf1a;fast;Via Zocca, 12 ‌Val Masino;46.220500;9.637580
OCPI-130-EVOS_thing4481;fast;Via Nazionale - Techauto ‌Villa Di Tirano;46.210002;10.146371
NC-4621166710149028;fast;Strada Statale dello Stelvio ‌Villa di Tirano;46.210939;10.147558
GES-CC-00002;fast;Via del Progresso ‌Tirano;46.208397;10.155123
OCPI-128-2170b697-e20c-4b2d-8aaf-da0d82743bd9;fast;Piazza delle Stazioni ‌Tirano;46.216269;10.166310
WA-A2A-164;fast;Piazza Marinoni ‌Tirano;46.216309;10.170250
OCPI-128-b57acf26-8554-4ba6-990d-14dbdc148bdb;slow,fast;Via Italia ‌Tovo S. Agata;46.243680;10.245620
NC-455951978912104;slow;Passo del Mortirolo ‌Mazzo di Valtellina;46.247041;10.295228
NC-4624792610298308;slow;Localita' Passo Mortirolo ‌Monno;46.247925;10.298308
OCPI-130-19XM32T7GB3W000031;rapid;Via Pietra Grande, 2 - VIALE DOLOMITI DI BREN ‌Pinzolo;46.224062;10.824336
OCPI-130-20XP22T3KK4AL00316;fast;Via Vallesinella, 6 ‌Pinzolo;46.224137;10.827858
OCPI-123-LOC1661;fast;Madonna di Campiglio - Via Vallesinella 7 ‌PINZOLO;46.224643;10.828147
NC-4622492510824644;fast;Viale Dolomiti di Brenta ‌Madonna di Campiglio;46.224926;10.824644
WA-TESLA-38798;fast;Via Monte Spinale ‌Madonna di Campiglio;46.225356;10.826644
OCPI-130-19XP22T3KK1AL00376;fast;Via Monte Spinale, 31 ‌Madonna Di Campiglio;46.227640;10.828482
WA-TESLA-24072;fast;Via Spinale ‌Madonna di Campiglio;46.228263;10.828825
NC-4623299710828128;fast;Via Belvedere ‌Madonna di Campiglio;46.232998;10.828128
NC-4623333310850000;fast;passo Campo Carlomagno ‌Madonna di Campiglio;46.233333;10.850000
NC-4623369910823543;slow;Via Cima Tosa 95 ‌38086 Madonna di Campiglio;46.233699;10.823543
NC-4623447210823744;slow;Via Cima Tosa 101 ‌38086 Madonna di Campiglio;46.234472;10.823744
OCPI-130-20XP22T3KK4AL00167;fast;SS239, 32 ‌Pinzolo;46.236265;10.834952
NC-4624259910839774;fast;Via Zeledria ‌Campo Carlo Magno;46.242599;10.839774
NC-4623333310850000;fast;passo Campo Carlomagno ‌Madonna di Campiglio;46.233333;10.850000
OCPI-123-LOC6541;fast;Piazza di Fiera 2 ‌SPORMAGGIORE;46.219020;11.048697
NC-4621047411094209;slow;Via Alcide De Gasperi ‌Mezzolombardo;46.210472;11.094209
OCPI-130-20XP22T3KK4AZ00067;fast;Via Cavalleggeri Udine, 13 ‌Mezzolombardo;46.216626;11.087608
OCPI-123-LOC12114;fast;Via Fratelli Grandi 4 ‌MEZZOCORONA;46.215060;11.117772
NC-4620796011128565;slow;Piazza Trento ‌Mezzocorona;46.207845;11.128434
gir.vat.mx.033c3d;rapid;S.S. 12 del Brennero, Km 400 ‌Cadina di Faedo;46.226910;11.170932
NC-4622698811171185;fast;S.S. 12 del Brennero km 400 ‌38010 Cadino di Faedo TN;46.226990;11.171185
OCPI-123-LOC1030;rapid;Via Nazionale - Staatsstraße 23 ‌SALORNO - SALURN;46.240692;11.208363
OCPI-123-LOC20464;fast;Via Pochi, 38 ‌SALORNO - SALURN;46.246651;11.243759
NC-4621669611878066;slow;Val Canali ‌Tonadico;46.216698;11.878066
NC-4622809811957680;slow;Via San Andrea 19 ‌Gosaldo;46.228098;11.957680
NC-4621202012129718;slow;SR203 via La Stanga 24 ‌Sedico;46.212021;12.129718
NC-4624032512291215;slow;Via Fortogna ‌Desedan;46.240325;12.291215
OCPI-130-20XP22T3KK1AL00182;fast;Via Piave ‌Soverzene;46.205469;12.302151
OCPI-130-20XP22T3KK1AL00191_19hsqbl9wj9;fast;Via Val Gallina ‌Soverzene;46.204084;12.302837
NC-4621644112707968;slow;Piazza XX Settembre ‌Poffabro;46.216441;12.707968
NC-4624359612748884;slow;Redona ‌Tramonti di sopra;46.243596;12.748884
NC-4622891612914475;slow;Via da Las Pieres ‌Clauzetto;46.228916;12.914475
OCPI-129-312c19df-4d96-46f2-b2f1-39678f34c1cf;fast;Via Macilas, 3 ‌Vito d'Asio;46.233730;12.958730
OCPI-129-b14860e8-6179-4261-967e-3e6fdc9a51f7;fast;Piazza Tre Martiri, 14 ‌Forgaria nel Friuli;46.223630;12.968440
NC-4624586612990982;slow;Via Pra Centro ‌Forgaria nel Friuli;46.245866;12.990982
NC-4622545513017673;slow;Strada Provinciale 22 ‌Cornino;46.225455;13.017673
NC-4622071313067543;slow;Via Rivoli 130 ‌Osoppo;46.220713;13.067543
OCPI-191-36632;fast;Via Vidiset 6 ‌Buja;46.200665;13.118836
NC-4620687413125347;slow;Piazza Mercato 2 ‌Buia;46.206874;13.125347
OCPI-130-19XP22T3KK4AZ00913;fast;Via Giovanni Pascoli ‌Tarcento;46.211491;13.207486
OCPI-130-19XP22T3KK4AZ00919;fast;Viale Giacomo Matteotti ‌Tarcento;46.214982;13.219158
OCPI-130-EVOS_thing6064;slow;Via Monte Nero ‌Tarcento;46.214384;13.221383
OCPI-130-21XP22T3KK4AK00103;fast;Via Monte Nero, 33017 Tarcento UD, Italy ‌Tarcento;46.214652;13.221977
OCPI-129-ddfa1d11-b56d-449e-9049-6efef628bf48;fast;Via Ippolito Nievo, 11 ‌Nimis;46.201600;13.265350
OCPI-207-IT*REV*E162;slow,fast;Via Bernina 4 ‌Chiesa in Valmalenco;46.265311;9.850581
OCPI-130-19XM32T7KK4AR00001;rapid;Via Palù, 23020 Lanzada SO, Italy ‌Lanzada;46.269253;9.871751
OCPI-130-20XP22T3KK4AL01055;fast;23020 Franscia, Province of Sondrio, Italy ‌Franscia;46.294340;9.910623
NC-4625384610252218;fast;Via Roma 49 ‌Provincia di Sondrio;46.253846;10.252218
OCPI-128-4acd782d-1ce5-428b-a90a-7dd91cad9c14;slow,fast;Via Primo Maggio ‌Mazzo in Valtellina;46.257170;10.255280
NC-4627989610257437;fast;Via Roma ‌Grosotto;46.279896;10.257437
OCPI-128-d912feb7-c2eb-4e2b-8fce-7e5ad7921094;slow,fast;Via Piero Fojanini ‌Grosio;46.295676;10.272720
OCPI-128-a1a69608-7d1b-4fa0-adbb-f67543ddc4b7;slow,fast;via Alfieri ‌Grosio;46.297246;10.273377
OCPI-130-EVOS_thing439;fast,rapid;Via Segheria, 25050 Temù BS, Italy ‌Pontagna;46.251124;10.488417
OCPI-128-0cbc05a5-9883-4722-a4be-8ff5aa451008;fast;Via Nazionale ‌Ponte di Legno;46.254818;10.515203
NC-4625500810515257;slow;Via Nazionale ‌Ponte di Legno;46.255008;10.515257
OCPI-129-96841d99-291a-4588-851e-b7f47a18bef3;fast;Via Cida, 23 ‌Ponte di Legno;46.255420;10.512290
OCPI-129-422dd591-0abb-4ae4-8237-13b39265b08a;fast;Viale Venezia, 40 ‌Ponte di Legno;46.256890;10.516560
OCPI-129-b34e4817-b427-4049-b979-2e044a070d37;fast,rapid;Piazzale Europa ‌Ponte di Legno;46.257023;10.510183
NC-4626104310587035;slow;Via di casalina 79 ‌Vermiglio;46.261043;10.587035
NC-4626144010590126;slow;Circonvallazione 22 ‌Passo del Tonale;46.261440;10.590126
NC-4629655010691052;slow;Via di Casalina ‌Fraviano;46.296550;10.691049
OCPI-123-LOC11918;fast;FRAVIANO - Via di Pizzano 19 ‌VERMIGLIO;46.296592;10.688647
NC-4629973610866840;fast;Piazzale Belvedere ‌Folgarida;46.299736;10.866840
OCPI-123-LOC11920;fast;Via Provinciale 2 ‌CAMPODENNO;46.256945;11.041367
OCPI-123-LOC11217;fast;Via Provinciale 26 ‌CUNEVO;46.281656;11.041202
NC-4626593411060864;slow;Via Ss. Gervasio E Protasio ‌Denno;46.265934;11.060864
OCPI-123-LOC9104;fast;Località Poz 7 ‌DENNO;46.267725;11.056309
SC-0001;fast;Via del Plan del Sant 20/A ‌Taio;46.290761;11.068212
NC-4629264811069256;fast;Via del Plan del Sant ‌Taio;46.292648;11.069256
OCPI-123-LOC8967;fast;Segno - Via della Cooperazione 21 ‌TAIO;46.298830;11.070442
WA-TESLA-17136;fast;Via Campi ‌Cortina Sulla Strada del Vino;46.268972;11.221465
OCPI-123-LOC959;fast,rapid;Strada del Vino - Weinstra\u00DFe 11 ‌CORTINA S. S. V. - KURTINIG A. D. W.;46.269087;11.222930
OCPI-123-LOC29671;fast;Laghetti SS12 - Laag SS12 ‌EGNA - NEUMARKT;46.272268;11.238790
NC-4628988811234326;slow;Etschweg 1/2 - Via Adige 1-2 ‌Kurtatsch - Cortaccia (BZ);46.290429;11.235142
OCPI-123-LOC1196;fast;Piazza Roma ‌CAPRIANA;46.262737;11.339297
OCPI-123-LOC1061;fast;Parco Kennedy - Via Rogge ‌CASTELLO-MOLINA DI FIEMME;46.271652;11.419135
OCPI-123-LOC10734;fast;Via Roma 2 ‌CASTELLO-MOLINA DI FIEMME;46.279783;11.434612
OCPI-123-LOC11210;fast;Via Nazionale 18 ‌CARANO;46.287015;11.444018
NC-4628948311449382;slow;Via Paganella ‌Cavalese;46.289483;11.449382
NC-4629007611438645;slow;Via Giovanelli 71 ‌38033 Carano;46.290076;11.438645
NC-4629020211433621;fast;Piazza Dolomiti 15 ‌38033 Canaro - Val di Fiemme;46.290202;11.433621
OCPI-123-LOC1071;fast;Via Paredon ‌CARANO;46.292766;11.440100
OCPI-123-LOC1070;fast;Via Coltura ‌DAIANO;46.298817;11.446414
WA-TESLA-30093;fast;Via Passeggiata Sottocastello ‌Pian di Milon;46.285300;11.472331
NC-4823560016319300;slow;Via Giacomo Bresadola 3 ‌38033 Cavalese;46.288053;11.459763
NC-4628811911462947;slow;Via Guglielmo Marconi 1 ‌38033 Cavalese;46.288119;11.462947
NC-4628923411468294;slow;Via Marco, 53 ‌Cavalese;46.289234;11.468291
OCPI-128-3a41a00c-ad43-11e9-b19a-020100016614;fast;Via delle Cesure ‌Cavalese;46.289388;11.457936
NC-4628974111459983;slow;Via Antoniazzi 14 ‌38033 Cavalese;46.289741;11.459983
OCPI-123-LOC1647;fast;Via Pizzegoda 11 ‌CAVALESE;46.290362;11.464681
NC-4628644811548182;slow;Via Templari 51 ‌38030 Panchià;46.286448;11.548182
OCPI-123-LOC1069;fast;Via Segato ‌PANCHIA';46.286453;11.541954
OCPI-123-LOC1068;fast;Piazza Cesare Battisti ‌TESERO;46.289093;11.510491
CIR_12047040260001;fast;Via Stazione, 23 ‌Ziano di Fiemme;46.282632;11.555644
IES20201028470416;rapid;Via Stazione, 23 ‌Ziano di Fiemme;46.282786;11.556278
OCPI-123-LOC10733;fast;Piazza IV Novembre ‌ZIANO DI FIEMME;46.286293;11.561097
WA-TESLA-43085;fast;Sentiero degli Alpini ‌Ziano di Fiemme;46.286872;11.564987
OCPI-123-LOC1065;fast;Via Nazionale ‌ZIANO DI FIEMME;46.287100;11.561727
NC-4626315811803548;slow;Via Passo Rolle ‌San Martino di Castrozza;46.255291;11.799669
OCPI-123-LOC9382;fast;Via Cavallazza 3 ‌SAN MARTINO DI CASTROZZA;46.262182;11.799998
NC-4625359411802885;rapid;Via Passo Rolle ‌Siror;46.253594;11.802885
OCPI-123-LOC6623;rapid;Via Passo Rolle ‌SAN MARTINO DI CASTROZZA;46.257384;11.801867
NC-4626176411800218;rapid;Via Passo Rolle ‌San Martino di Castrozza;46.261548;11.800577
OCPI-123-LOC12574;fast;Via Val di Roda ‌SAN MARTINO DI CASTROZZA;46.261699;11.803507
NC-4626390311801692;fast;Via Passo Rolle ‌San Martino di Castrozza;46.263970;11.801674
WA-TESLA-38562;fast;Via Dolomiti ‌San Martino di Castrozza;46.264398;11.801753
NC-4626625211802787;fast;Via Del priore,3 ‌San Martino di Castrozza;46.266252;11.802787
OCPI-129-f1d778bd-22d0-48ea-92b2-9f88f9a21571;fast;Le Campe ‌La Valle Agordina;46.262732;12.040569
NC-4627595312036628;slow;Via Pragrande ‌Agordo;46.275855;12.036475
OCPI-129-b9d369fd-198c-4040-aed4-ccddaeb9ce71;fast;Viale Sommariva, 11 ‌Agordo;46.282456;12.031122
GASGAS-00058;fast,rapid;Via del Parco, 3 ‌Longarone;46.268819;12.303873
NC-4627813012372943;slow;Via IX Ottobre ‌Erto;46.278130;12.372943
NC-4625462112737857;slow;Strada Provinciale di Chievolis ‌Chievolis;46.254621;12.737857
OCPI-129-a18b2ad0-1421-4757-901a-c81f7b7d09e5;fast;Piazza San Croce, 5 ‌Tramonti di Sotto;46.284860;12.795350
NC-4628492512795719;slow;Via Roma ‌Tramonti di Sotto;46.284925;12.795719
NC-4626049412831947;slow;Via Sghittosa ‌Campone;46.260494;12.831947
NC-4626207613108647;slow;Via Taboga ‌Gemona del Friuli;46.262077;13.108647
462760672131089708-NC_1;slow;Via Taboga ‌Gemona;46.276066;13.108971
WA-TESLA-49425;fast;Bravimarket undefined ‌Gemona del Friuli;46.276418;13.109237
OCPI-130-19XM32T7CB3W000175;rapid;Via Osoppo, 241 ‌Gemona Del Friuli;46.266228;13.111312
OCPI-130-21BZ0962B_19kci569n63;rapid;Via Pierino Celetto, 33013 Gemona UD, Italy ‌Gemona Del Friuli;46.276001;13.137547
OCPI-130-20XP22T3KK4AL01057;fast;Località Campo Moro ‌Lanzada;46.303737;9.930339
NC-4630426510280493;slow;Via Martiri della Libertà ‌Grosio;46.304265;10.280493
OCPI-128-b88f82e4-b72d-43d3-909d-a503b31dd0aa;fast;Via Santa Maria Maddalena ‌Cusiano;46.309963;10.746554
OCPI-123-LOC8519;fast;CELLEDIZZO - Via Riva 57 ‌PEIO;46.343886;10.702065
WA-TESLA-44993;fast;Via IV Novembre 68 ‌Mezzana;46.316041;10.799980
NC-4631641710798016;slow;Via IV Novembre ‌Mezzana;46.316417;10.798016
OCPI-128-7b1e254b-d92f-425a-8d42-62f42fa10472;fast;Via per Marilleva ‌Mezzana;46.313476;10.800538
NC-4631610710803558;fast;Via IV Novembre ‌Mezzana;46.316109;10.803558
NC-4631917110842005;slow;Via della Fantoma ‌Commezzadura;46.319172;10.842005
OCPI-123-LOC67141;fast;Parcheggio Daolasa - Funivie Folgarida Marill ‌COMMEZZADURA;46.319536;10.837825
NC-4630455010860684;slow;Strada dei Margeni ‌Dimaro;46.304550;10.860684
WA-TESLA-24606;fast;Strada dei Margeni ‌Folgarida;46.304928;10.862434
NC-4630503810862419;slow;Strada dei Brenzi 32 ‌Folgarida;46.305038;10.862419
NC-4630621410863509;slow;Via Campiglio 212 ‌Dimaro;46.306214;10.863509
OCPI-123-LOC1651;fast;Via Campiglio 196 ‌DIMARO;46.322562;10.875042
NC-4632722210871564;slow;Via Gole ‌Dimaro;46.327222;10.871564
OCPI-123-LOC20603;fast;Via Campiglio 21 ‌DIMARO;46.327665;10.872753
OCPI-123-LOC11224;fast;NANNO - Via Enrico Bergamo 2 ‌VILLE D'ANAUNIA;46.320436;11.046334
OCPI-123-LOC11243;fast;TUENNO - Piazza Alpini 24 ‌VILLE D'ANAUNIA;46.326547;11.023967
OCPI-123-LOC11225;fast;RALLO - Via de San Gioan 1 ‌VILLE D'ANAUNIA;46.344585;11.046667
OCPI-123-LOC12145;fast;Predaia - Via Desiderio Reich 30 ‌TAIO;46.321318;11.065238
OCPI-123-LOC11227;fast;TASSULLO - Via dei Glavasi 12 ‌VILLE D'ANAUNIA;46.334347;11.051497
NC-4634643211059309;slow;Località San Giustina ‌Tassullo;46.346404;11.059170
OCPI-123-LOC11242;fast;Via Don L. Guetti 13 ‌COREDO;46.348367;11.079012
OCPI-123-LOC8851;fast;Via Venezia 8 ‌COREDO;46.348733;11.090424
OCPI-123-LOC6412;rapid;Strada del Vino - Weinstra\u00DFe 23 ‌CORTACCIA S. S. V. - KURTATSCH A. D. W.;46.305280;11.219416
OCPI-123-LOC603;fast;Piazza H. Schweiggl Platz ‌CORTACCIA S. S. V. - KURTATSCH A. D. W.;46.313476;11.222004
OCPI-123-LOC146848;fast;Via Josef von Zallinger - Josef von Zallinger ‌TERMENO S. S. V. - TRAMIN A. D. W.;46.331054;11.242780
OCPI-123-LOC878;fast;Mindelheimerstra\u00DFe - Via Mindelheim 12/A ‌TERMENO S. S. V. - TRAMIN A. D. W.;46.340637;11.240313
OCPI-128-b56b0095-ac5b-11e9-b19a-020100016614;fast;Via Schneckenthaler ‌Termeno sulla Strada del Vino;46.341849;11.237082
WA-TESLA-30032;fast;Strada del Vino ‌Termeno sulla Strada del Vino;46.342859;11.245440
OCPI-123-LOC1052;fast;Via Madonna - Marienstra\u00DFe ‌EGNA - NEUMARKT;46.314846;11.271506
OCPI-130-EVOS_thing9033;slow,fast;Via Bolzano 17 - Via Gries ‌Egna;46.315985;11.273393
OCPI-123-LOC940;rapid;WÜRTHARENA - Via Brennero - Brennerstraße 7 ‌EGNA - NEUMARKT;46.319602;11.269751
OCPI-123-LOC68972;fast;Via Platz - Platzstra\u00DFe ‌EGNA - NEUMARKT;46.320929;11.271037
OCPI-123-LOC8585;fast;AUTO CONNY - Via degli Artigiani Sud - Handwe ‌EGNA - NEUMARKT;46.323604;11.272341
4634729003906250011297493934631348_1;slow;Nazionale ‌Ora;46.347290;11.297494
OCPI-123-LOC962;fast;Via Nazionale - Nationalstra\u00DFe 48 ‌ORA - AUER;46.347292;11.297496
OCPI-123-LOC1497;fast;Via degli Olmi - Hilbweg 1 ‌ORA - AUER;46.348026;11.297777
OCPI-123-LOC1318;fast;Via Am Kofl 2 ‌TRODENA - TRUDEN;46.322590;11.348977
OCPI-123-LOC20249;rapid;Via delle Dolomiti - Dolomitenstraße ‌MONTAGNA - MONTAN;46.332948;11.300618
NC-4633299311300919;rapid;Weingutl ‌Montagna;46.332993;11.300919
OCPI-123-LOC20828;rapid;Zona Artigianale San Lugano - Handwerkerzone  ‌TRODENA - TRUDEN;46.324920;11.380549
OCPI-123-LOC1066;fast;Strada Statale 620 ‌VARENA;46.304298;11.456507
OCPI-128-4860eb4c-5e9a-41d3-8b96-3d9e65e125a6;fast;Via Alpini, 10 ‌Varena;46.304765;11.456809
NC-4630439311505668;slow;Via Propian, 4 ‌Tesero;46.304440;11.505785
NC-4631459411503348;fast;Località Stava ‌Stava;46.314594;11.503348
NC-4631645511502955;fast;Località Stava 5 ‌Tesero;46.316456;11.502955
WA-TESLA-48351;fast;Wellness & Family Hotel Shandranj undefined ‌Tesero;46.320667;11.502189
Scame_100241198;fast;Via Fiamme Gialle 54 ‌Predazzo;46.303894;11.593332
OCPI-129-ba75916a-3e6e-4d49-b408-b697e199d7de;fast,rapid;Via Fiamme Gialle, 46 ‌Predazzo;46.304720;11.594830
OCPI-130-20XP22T3KK4AL00160;fast;Via Fiamme Gialle - Q8 ‌Predazzo;46.305972;11.597472
NC-4630966511598682;slow;Corso de Gasperi 20 ‌38037 Predazzo;46.309665;11.598682
NC-4632032011596462;slow;Strada Statale 48 delle Dolomiti ‌Predazzo;46.320320;11.596462
OCPI-123-LOC1194;fast;Via Marconi ‌PREDAZZO;46.309467;11.603953
NC-4631112911602834;slow;Via 9 Novembre 1 ‌Predazzo;46.311131;11.602834
OCPI-129-5c47eab4-e746-40dd-bcb7-5de0d80230b2;fast;Via Venezia, 28 ‌Predazzo;46.311180;11.607610
OCPI-123-LOC53172;fast;Via di Pramaor ‌PREDAZZO;46.312047;11.601262
252;fast;Piazza SS. Filippo e Giacomo ‌Predazzo;46.312489;11.602676
OCPI-123-LOC53176;fast;Piazza SS. Filippo e Giacomo ‌PREDAZZO;46.312599;11.602478
OCPI-123-LOC11202;fast;Via Cesare Battisti 21 ‌PREDAZZO;46.312843;11.600769
NC-4631451711647204;slow,fast;loc. Zaluna ‌Predazzo;46.314518;11.647204
NC-4630957811675063;fast;via de l'Or 8 ‌Bellamonte di Predazzo;46.309578;11.675063
OCPI-129-5623e3c3-0054-4ece-ab23-2de18ae7be23;fast;Via Roma, 1 ‌Val di Zoldo;46.345630;12.181820
NC-4630961412791026;slow;Villaggio V Maggio ‌Tramonti di Sopra;46.309614;12.791026
OCPI-129-69b27c85-1d6b-4b5b-82f0-2144f833c0c3;fast;Via Monte Rest, 9 ‌Tramonti di Sopra;46.310070;12.791210
NC-4631265612934224;slow;Via Gialinars ‌Vito d'Asio;46.312656;12.934224
NC-4631274112936293;slow;SP1 ‌San Francesco;46.312741;12.936293
OCPI-129-d690ccc6-ad67-4d7a-8a81-7b388a2e9420;fast;Via Libertà, 13 ‌Trasaghis;46.315950;13.053600
OCPI-129-16f80148-4570-4c6d-b2c8-7b8abe49c0bd;fast;Via Venzone ‌Bordano;46.315239;13.106604
NC-4632970813427645;slow;Località Malga Coot ‌Val Resia;46.329708;13.427645
NC-4635140210694273;fast;Via Roma ‌Cogolo;46.351402;10.694273
WA-TESLA-44565;fast;Strada Provinciale 87 ‌Peio;46.354039;10.665469
WA-TESLA-19739;fast;Via Antonio Rosmini ‌Cogolo;46.355777;10.690791
NC-4645730610839183;fast;Via Salita di San Rocco 4 ‌Peio;46.362135;10.671370
OCPI-123-LOC11223;fast;Via IV Novembre 6 ‌MALE';46.350944;10.909758
NC-4635252311044074;slow;Via Trento ‌Cles;46.352523;11.044074
NC-4635618911037357;fast;Via Gramsci ‌Cles;46.356190;11.037357
NC-4636098011037070;slow;Via Trento 76/A ‌Cles;46.361332;11.036979
NC-4636480011033099;slow;Via Carlo Antonio Pilati ‌Cles;46.364800;11.033099
NC-4639206211044921;fast;Via Nazionale 62 ‌Cagnò;46.392062;11.044921
NC-4635139111085511;slow;Località Oseliera ‌Coredo TN;46.351391;11.085511
NC-4636325011097349;slow;Via Al Santuario 17 ‌Tavon;46.363251;11.097349
WA-TESLA-23545;fast;Via al Santuario ‌Coredo;46.363325;11.097715
OCPI-123-LOC190722;fast;Fraz. Casez - Via della Cooperazione 20-B ‌SANZENO;46.378623;11.076664
OCPI-123-LOC8689;fast;Via Padre Eusebio Iori 1 ‌REVO';46.391429;11.064127
OCPI-123-LOC9481;fast;Via Martini 77 ‌REVO';46.392346;11.062121
OCPI-123-LOC1650;fast;Via XXV Aprile ‌ROMALLO;46.397776;11.067578
NC-4636014811297909;slow;Via Stazione 43 – I ‌39040 ORA (BZ);46.360148;11.297909
OCPI-123-LOC175501;fast;San Giuseppe al Lago - St. Josef am See ‌CALDARO S. S. V. - KALTERN A. D. W.;46.383371;11.257415
WA-TESLA-46162;fast;Campi al Lago ‌Caldaro sulla Strada del Vino;46.383819;11.269741
OCPI-123-LOC958;fast;San Giuseppe al Lago - St. Josef am See 15 ‌CALDARO S. S. V. - KALTERN A. D. W.;46.384508;11.258068
WA-TESLA-24739;fast;Strada del Vino ‌Caldaro sulla Strada del Vino;46.391156;11.255859
OCPI-123-LOC308594;fast;Parking Obereggen ‌NOVA PONENTE - DEUTSCHNOFEN;46.383252;11.525798
WA-TESLA-24073;fast;Via Obereggen ‌Obereggen;46.385112;11.529637
WA-TESLA-47480;fast;Localita' Obereggen undefined ‌Deutschnofen;46.385630;11.529026
WA-TESLA-23162;fast;Via Obereggen ‌Nova Ponente;46.386233;11.521209
WA-TESLA-24379;fast;Strada della Comunità de Fiem ‌Moena;46.355094;11.633876
NC-4636594211649653;slow;Strada della Comunità de Fiem ‌Moena;46.366443;11.650270
OCPI-123-LOC5838;rapid;Piaz de Navalge 4 ‌MOENA;46.373531;11.657434
NC-4637444411659167;fast;Via de San Pellegrino 23 ‌38035 Moena;46.374444;11.659167
OCPI-130-21XP22T3KKJAL00580;rapid,fast;38035 Moena, Autonomous Province of Trento, I ‌Moena;46.375009;11.654844
NC-4637628111658923;fast;Strada Riccardo Löwy ‌Moena;46.376281;11.658923
NC-4637653011659910;slow;Piaz de Sotegrava ‌Moena;46.376530;11.659910
NC-4637866411659012;fast;Strada de Moena 47 ‌Moena;46.378662;11.659012
NC-4637882811656164;slow;Strada de Even 1 ‌38035 Moena;46.378828;11.656164
NC-4637923011660389;fast;Strada de Moene ‌Moena;46.379230;11.660389
NC-4638014711659362;slow,fast;Strada de Rancolin ‌Moena;46.380147;11.659362
NC-4638310511662202;slow;Strada Saslonch ‌Moena;46.383138;11.662100
NC-4639259611664497;slow;Località Cuchepache 15 ‌Soraga;46.392600;11.664615
OCPI-207-IT*REV*E390;fast;Stradon de Fascia 12 ‌Soraga;46.395294;11.667557
WA-TESLA-58393;fast;Strada Per Loc. Fuciade 1 ‌Soraga di Fassa;46.392518;11.827749
NC-4635417111860616;slow;Via Giuseppe Garibaldi ‌Piè Falcade;46.354393;11.861372
OCPI-128-687940e2-d67d-493f-b300-3e5f09eddbb4;fast;Via Tabiadon di Canes ‌Falcade;46.364448;11.879537
NC-4639500712006490;fast;Corso Venezia ‌Masaré;46.394918;12.006690
OCPI-123-LOC20830;fast;Corso Venezia 45 ‌ALLEGHE;46.397820;12.013247
OCPI-129-67476675-91d5-45f5-a21a-9d8b5077b07c;fast;Piazza Giovanni Angelini, 3 ‌Val di Zoldo;46.375440;12.126410
NC-4639312712670125;slow;Borgo Baselia 65 ‌Forni di Sotto;46.393127;12.670125
OCPI-130-17EM32T77B3W000037;rapid;Via Valli di Carnia ‌Amaro;46.368556;13.070833
NC-4636422413135161;slow;Via Pontebbana 74 ‌Case Baco;46.364230;13.135341
OCPI-128-3ee3ca70-5719-4b56-92b6-c0cb5481a223;slow,fast;Via Roma ‌Valdisotto;46.428606;10.355101
OCPI-128-b04ce202-1974-4ec9-860b-8664e10c36f4;slow,fast;Via Nazionale ‌Valdisotto;46.442279;10.359380
OCPI-123-LOC11221;fast;Frazione San Bernardo 156 ‌RABBI;46.401330;10.845669
