"idStation","speed","location","lat","lng","Sigla","Provincia"
"OCPI-129-6bd7897d-75da-4ea6-93e1-aaf1d5030603","fast","Via Duca degli Abruzzi, 138 ‌Perano","42.104601","14.395349","CH","chieti"
"OCPI-129-700c21b3-94e9-44ad-91f0-0eeaa671d0f5","fast","Corso Nazionale St. Prov. 119 Sangritana, 112 ‌Perano","42.107355","14.373479","CH","chieti"
"OCPI-129-fb530834-3d86-40b6-931d-d6f0eaf68377","fast","Via Nazionale, 405A ‌Altino","42.113944","14.351008","CH","chieti"
"NC-4213688914429888","slow","Via Saletti ‌Atessa","42.136889","14.429888","CH","chieti"
"OCPI-129-2539a0dd-ab47-41b9-8142-1f00296826d3","fast","Via Dante Alighieri, 172 ‌Scerni","42.10955","14.55664","CH","chieti"
"OCPI-129-fdf63d48-3706-44fb-8237-baaa315c8641","fast","Largo della Madonna, 2 ‌Pollutri","42.13775","14.59148","CH","chieti"
"NC-4211264714708494","fast","Piazza Histonium ‌Vasto","42.112647","14.708494","CH","chieti"
"DW-220478","fast","Via Circonvallazione, snc ‌Vasto","42.119696","14.701577","CH","chieti"
"WA-TESLA-51124","slow,rapid","Strada Statale 1 Via Aurelia ‌Tarquinia","42.183091","11.787654","VT","viterbo"
"OCPI-130-20XP22T5HK1AL00139","slow,fast","Piazzale Europa ‌Tolfa","42.150398","11.932085","RM","roma"
"OCPI-130-EVOS_thing594","slow,fast","VIA DELLA RENA - PIAZZA DEL MOLO ‌Trevignano Romano","42.155913","12.244903","RM","roma"
"OCPI-130-EVOS_thing595","slow,fast","Via Roma ‌Trevignano Romano","42.157713","12.24045","RM","roma"
"OCPI-130-EVOS_thing914","slow,fast","Via Dei Platani 10 ‌Trevignano Romano","42.15984","12.235504","RM","roma"
"OCPI-129-56faa3b6-ac48-4eae-8cb8-f80f17d46440","fast","Piazza Giuseppe Garibaldi, 13 ‌Monterosi","42.19603","12.31005","SI","siena"
"OCPI-130-EVOS_thing13828","fast","Via delle Sassete, 28 ‌Fiano Romano","42.155696","12.57293","RM","roma"
"OCPI-130-EVOS_thing808","slow,fast","Via Pier Paolo Pasolini 7 ‌Fiano Romano","42.158594","12.588865","RM","roma"
"OCPI-130-19XP22T5HK1AG00093_15iljqjas5n","slow,fast","VIA CARLO ALBERTO DALLA CHIESA ‌Fiano Romano","42.164268","12.585995","RM","roma"
"OCPI-130-EVOS_thing813","slow,fast","VIA DEL BELVEDERE ‌Fiano Romano","42.166581","12.587084","RM","roma"
"OCPI-130-EVOS_thing802","slow,fast","Via Umberto Terraccini 1- 3 ‌Fiano Romano","42.168001","12.584786","RM","roma"
"OCPI-130-19XP22T5HK4AD00074","slow,fast","Piazza Caduti di Nassiria ‌Fiano Romano","42.170724","12.592376","RM","roma"
"OCPI-130-EVOS_thing811","slow,fast","via firenze ‌Fiano Romano","42.154788","12.608265","RM","roma"
"OCPI-129-24e98863-023f-40ca-a156-49bc2300e90d","fast","Via San Sebastiano, 31 ‌Fiano Romano","42.16114","12.60419","RM","roma"
"OCPI-130-EVOS_thing809","slow,fast","VIA SAN SEBASTIANO ‌Fiano Romano","42.164123","12.600676","RM","roma"
"NC-4216765912647180","slow","Via della Meccanica ‌Fara in Sabina","42.16766","12.64718","RI","rieti"
"NC-4216998812641712","slow","Via della Meccanica ‌Fara in Sabina","42.169988","12.641712","RI","rieti"
"OCPI-130-EVOS_thing871","slow,fast","VIA DEL TEVERE 2 ‌Fiano Romano","42.170647","12.60058","RM","roma"
"OCPI-130-EVOS_thing821","slow","Via Don Luigi Sturzo ‌Montelibretti","42.154831","12.681232","RM","roma"
"NC-4216114712772643","fast","Via fonte delle cavole 24 ‌Nerola","42.160283","12.772941","RM","roma"
"OCPI-129-ea388a9b-de33-4281-b2f6-c98b4e809ce8","fast","Via Montecervia, 36 ‌Paganico Sabino","42.18895","12.99748","RI","rieti"
"OCPI-129-064b4f24-30ae-427a-850e-ffd08607dd3e","fast","Via Marsicana, 4 ‌Borgorose","42.1787","13.27452","RI","rieti"
"OCPI-130-20XP22T5HK4AL00018","slow,fast","Viale Antonio Martini - Parcheggio pubblico ‌Rocca Di Mezzo","42.174332","13.516034","AQ","aquila"
"OCPI-129-fca57718-45e7-41b5-b2f9-8f202e8f5461","fast","Via Bocca di Valle, 107 ‌Guardiagrele","42.18352","14.18177","CH","chieti"
"OCPI-129-44dbf7cc-20ac-40c2-af80-ec60ae163798","fast","Via Occidentale, 64 ‌Guardiagrele","42.18713","14.21806","CH","chieti"
"NC-4219083814258825","fast","SP215 ‌Guardiagrele","42.190838","14.258825","CH","chieti"
"OCPI-172-110","fast","C.da La Selva ‌Paglieta (CH)","42.192056","14.471806","CH","chieti"
"OCPI-129-4db77664-fa21-4e23-8cc6-437d7b0f63d2","fast","Via San Angelo, 23 ‌Torino di Sangro","42.18303","14.53983","CH","chieti"
"OCPI-129-21ea0822-47c8-4c11-9fa3-0291647a7369","fast","Via Fonte di Marzio, 12 ‌Casalbordino","42.151617","14.581691","CH","chieti"
"OCPI-129-102fe179-d042-4afb-90f1-714752365135","fast","Corso del Popolo, 46 ‌Villalfonsina","42.16015","14.57026","CH","chieti"
"INGE-6S0A21220841","fast","Via Pietro Nenni ‌Tarquinia","42.246028","11.749239","VT","viterbo"
"NC-4224705611751973","fast","Via Palmiro Togliatti ‌Tarquinia","42.247056","11.751973","VT","viterbo"
"OCPI-129-c1a0d98c-d51c-4cf9-a51a-c0d0af5f0844","fast","Viale IV Novembre, 46/48 ‌Barbarano Romano","42.24772","12.06841","VT","viterbo"
"OCPI-130-EVOS_thing896","slow,fast","Via Armando Diaz ‌Barbarano Romano","42.24993","12.067834","VT","viterbo"
"OCPI-129-c3ee646d-a113-41d7-869b-bfd0dc6ce425","fast","SR2, 20 ‌Sutri","42.24201","12.22049","VT","viterbo"
"NC-4223264712319219","slow","Via Nepesina ‌Nepi","42.232651","12.319224","VT","viterbo"
"NC-4223755912331942","fast","Via Carlo Concordia ‌Nepi","42.237559","12.331942","VT","viterbo"
"OCPI-130-19XP22T3KK4AD00396","fast","Via Roma -  EUROSPIN ‌Nepi","42.237855","12.332109","VT","viterbo"
"NC-4224247712343528","slow","Via Tortolini ‌Nepi","42.241985","12.346104","VT","viterbo"
"NC-4224224012348851","slow","Via Garibaldi ‌Nepi","42.24224","12.348851","VT","viterbo"
"OCPI-130-EVOS_thing906","slow,fast","Via della Mandolina ‌Calcata","42.215769","12.42668","VT","viterbo"
"OCPI-130-EVOS_thing702","slow,fast","Via Papa Giovanni XXIII ‌Calcata","42.219417","12.426037","VT","viterbo"
"OCPI-130-20XP22T3KK1AL00601","fast","Via Meucci, 8 ‌Rignano Flaminio","42.21252","12.482666","RM","roma"
"NC-4223482712519270","slow","Viale del Vignola 30 ‌Sant'Oreste","42.234827","12.51927","RM","roma"
"WA-ENELIT-5841","slow,fast","Via Giacomo Matteotti ‌Meana","42.20523","12.606864","NU","nuoro"
"OCPI-129-b7d7e487-9439-4a25-85db-9d17a41d9de5","fast","Via Roma Est, 8 ‌Castelnuovo di Farfa","42.23196","12.74228","RI","rieti"
"OCPI-129-dfc714b9-0800-4595-9617-39f30ca4258c","fast","Via Farense, 17 ‌Toffia","42.212","12.75419","RI","rieti"
"OCPI-129-eaa6d8e3-0389-41ea-b781-10a08a38e969","fast","Viale Roma, 15 ‌Poggio Nativo","42.21612","12.7959","RI","rieti"
"OCPI-129-9a19c79c-4722-4ddf-8bb3-1d6a8a1f82fd","fast","Via Lucio Mummio, 11 ‌Monteleone Sabino","42.23226","12.85914","RI","rieti"
"OCPI-129-fcb5d124-62c1-4989-b259-032ecf05438e","fast","Via Parodi, 246 ‌Colle di Tora","42.208325","12.947568","RI","rieti"
"OCPI-130-EVOS_thing5684","slow,fast","Via della Costa ‌Rocca Di Cambio","42.23685","13.489463","AQ","aquila"
"OCPI-130-EVOS_thing6826","fast","Via Saas-Fee ‌Rocca Di Cambio","42.23844","13.487396","AQ","aquila"
"OCPI-130-20XP22T5HK4AL00013","slow,fast","Via delle Cese ‌Rocca Di Mezzo","42.203962","13.513418","AQ","aquila"
"OCPI-130-EVOS_thing6453","slow,fast","Terranera ‌Rocca Di Mezzo","42.234339","13.534806","AQ","aquila"
"OCPI-129-674fe655-1a8c-48bf-89c8-618132085e9e","fast","Via Roma, 52 ‌Roccamontepiano","42.24487","14.12653","PE","pescara"
"OCPI-130-19XP22T5HK1AL00013","slow,fast","Via porta da capo ‌San Martino Sulla Marrucina","42.228","14.2127","CH","chieti"
"40802612.00315","fast","Via Zona Industriale ‌Lanciano","42.214852","14.389696","CH","chieti"
"1376602.00440","slow","Contrada Follani ‌Lanciano","42.215321","14.39447","CH","chieti"
"OCPI-130-EVOS_thing5530","slow,fast","Via Santo Spirito 119 ‌Lanciano","42.219251","14.399496","CH","chieti"
"NC-4222384514388385","slow","Via Vincenzo Bianco ‌Lanciano","42.223846","14.388385","CH","chieti"
"OCPI-129-c8b64fed-b4d6-4a54-b6e5-bf6719793d1d","fast,rapid","Vicolo I Larghetto Ricci, 7 ‌Lanciano","42.23417","14.3925","CH","chieti"
"NC-4221823114443559","slow","Via Nazionale per Lanciano ‌Mozzagrogna","42.218231","14.443559","CH","chieti"
"NC-4222734114435713","fast","Piazza San Carlo ‌Fossacesia","42.227341","14.435713","CH","chieti"
"NC-4223862514410057","slow","Contrada Villa Martelli ‌Lanciano","42.238625","14.410057","CH","chieti"
"OCPI-172-224","fast","C.da Severini 5 ‌Treglio","42.247596","14.418886","CH","chieti"
"NC-4224587314482684","fast","Vico II Sant'Egidio ‌Fossacesia","42.245873","14.482684","CH","chieti"
"OCPI-130-EVOS_thing897","slow,fast","VIA ABRUZZO 1 ‌Monte Romano","42.269054","11.892799","VT","viterbo"
"OCPI-129-42e4c8a7-b5e4-4cb5-8148-e4cdc3058b5a","fast","Via Alcide de Gasperi, 13 ‌Capranica","42.25791","12.17279","VT","viterbo"
"OCPI-130-19XP22T5HK1AL00209","slow,fast","Via Lambruschina ‌Stimigliano","42.289539","12.571797","RI","rieti"
"OCPI-130-20XP22T5HK1AL00061","slow,fast","Piazza IV Novembre ‌Stimigliano","42.291381","12.568686","RI","rieti"
"OCPI-130-20XP22T5HK1AL00062","slow,fast","Piazza Vittorio Emanuele ‌Stimigliano","42.299231","12.565584","RI","rieti"
"NC-4226194812874191","slow","Via Salaria Vecchia, 28 ‌Torricella in Sabina","42.261948","12.874191","RI","rieti"
"OCPI-130-19XM32T7GB3W000006","rapid","Via della Stazione ‌Scafa","42.267326","13.996546","PE","pescara"
"OCPI-130-EVOS_thing9054","slow,fast","Via San Pertini ‌Casalincontrada","42.286962","14.133214","CH","chieti"
"OCPI-130-EVOS_thing5558","slow,fast","VIA ALDO MORO 18 ‌Casalincontrada","42.2929","14.1349","CH","chieti"
"OCPI-130-21XP22T5HK4AM00126","slow,fast","Via San Ilio ‌Casalincontrada","42.295537","14.124142","CH","chieti"
"OCPI-129-29387249-8cc3-4f22-a629-a06c4a9db652","fast","Via Roma, 11 ‌Giuliano Teatino","42.29372","14.27564","CH","chieti"
"OCPI-129-78174eec-c266-4270-b47d-de84213cb409","fast","Corso Vittorio Emanuele, 112 ‌Poggiofiorito","42.25364","14.32032","CH","chieti"
"OCPI-129-30aab2d0-36d4-43ff-aa02-0076c5394702","fast","Via delle Valli, 24 ‌Canosa Sannita","42.29272","14.30638","CH","chieti"
"NC-4229273414306374","slow","Via San Moro ‌Canosa Sannita","42.29273","14.306378","CH","chieti"
"OCPI-129-64b67ba7-f859-4c37-b7aa-e8fd6e284522","fast","Via Roma, 13 ‌Canosa Sannita","42.295877","14.302144","CH","chieti"
"EDS_TOY_0142","fast","Contrada Santa Calcagna 98 ‌Rocca San Giovanni","42.258778","14.429861","CH","chieti"
"NC-4232786611591019","fast","Via delle Spugne ‌Montalto di Castro","42.327866","11.591019","VT","viterbo"
"NC-4234981611611983","slow","Via Castrense 4 ‌Montalto di Castro","42.349816","11.611983","VT","viterbo"
"NC-4231513912043035","slow","Strada San Mariano 3 ‌Vetralla (VT) 01019","42.315139","12.043035","VT","viterbo"
"NC-4234359212012934","slow","Località Poggio Montano 34 ‌Vetralla","42.343556","12.013217","VT","viterbo"
"INGE-6S0A21241137","fast","Via Casal dell'abete ‌Vetralla","42.3179","12.063335","VT","viterbo"
"OCPI-130-EVOS_thing818","slow,fast","Via Caduti del Lavoro ‌Caprarola","42.321401","12.233927","VT","viterbo"
"OCPI-130-EVOS_thing706","slow,fast","Via San Liborio ‌Caprarola","42.318568","12.250701","VT","viterbo"
"OCPI-129-2b46f6ba-a9c0-4330-8f03-f59d631d007c","fast","Via Roma, 38B ‌Corchiano","42.34547","12.35667","VT","viterbo"
"OCPI-129-68657180-ac20-4afc-8b35-ab604d7b09a9","fast","Via Terni, 78 ‌Civita Castellana","42.30506","12.41919","VT","viterbo"
"OCPI-130-19XP22T3KK4AD00439_15ohoseosls","fast","PIAZZA  CASTELLO - LOC FOGLIA ‌Magliano Sabina","42.33051","12.474064","RI","rieti"
"OCPI-130-20XP22T5HK1AL00063","slow,fast","Largo Ulisse Valenti ‌Stimigliano","42.300952","12.565027","RI","rieti"
"OCPI-130-19XP22T5HK1AL00156","slow,fast","VIA VALLE TASSIGNANA - PARCHEGGIO ‌Casperia","42.340378","12.670992","RI","rieti"
"NC-4233818413405179","slow","via Porta Napoli 67i ‌L'Aquila","42.338184","13.405179","AQ","aquila"
"NC-4231597713457815","fast","Via del Mulino Vecchio ‌Ocre","42.315977","13.457815","AQ","aquila"
"NC-4232308313758481","slow","Via del giardino n3 ‌Ofena","42.323083","13.758481","AQ","aquila"
"OCPI-172-312","fast","SP 36 ‌Vicoli (PE)","42.338167","13.893319","PE","pescara"
"OCPI-129-c7fda1c7-6133-47f5-809b-d53dc9da8d46","fast","Strada Provinciale 2, 1 ‌Nocciano","42.33163","13.98455","PE","pescara"
"OCPI-130-19XP22T5HK1AL00128","slow,fast","Via Brecciarola ‌Casalincontrada","42.321873","14.096794","CH","chieti"
"OCPI-130-EVOS_thing6906","slow,fast","Via Colle Petrano, 56 ‌Manoppello","42.303929","14.110729","PE","pescara"
"OCPI-129-42932cd6-f563-40c5-90e7-e0dd3e6335ba","fast","Piazza IV Novembre, 5C ‌Villamagna","42.332441","14.235277","FC","forlì"
"NC-4231937714309107","fast","Via verso Tollo, 232/B ‌Tollo","42.317943","14.30926","CH","chieti"
"OCPI-129-f642bbcb-5153-4ec8-a3ff-8f36cfe7d4db","fast","Via Roma, 2 ‌Tollo","42.3398","14.31787","CH","chieti"
"OCPI-130-20XP22T3KK1AL00501_15quxzwtyb4","fast","Via Campagnatico, Porto Ercole GR, Italy ‌Monte Argentario","42.39732","11.20024","GR","grosseto"
"OCPI-130-EVOS_thing719","slow,fast","Piazzale San Sisto ‌Montalto Di Castro","42.350933","11.605315","VT","viterbo"
"OCPI-130-EVOS_thing18564","slow,fast","Piazza Gravisca - area di parcheggio ‌Montalto Di Castro","42.353366","11.606807","VT","viterbo"
"OCPI-130-EVOS_thing9588","slow,fast","Via Mariano Falconi ‌Magliano Sabina","42.361301","12.479424","RI","rieti"
"WA-ENELIT-4447","slow,fast","Largo Francesco Crispi ‌Magliano Sabina","42.36179","12.481378","RI","rieti"
"OCPI-130-19XP22T3KK4AD00418","fast","VIALE 23 GIUGNO ‌Magliano Sabina","42.362649","12.48478","RI","rieti"
"OCPI-130-EVOS_thing893","slow,fast","Via del Cimitero - Loc. Cugnetto ‌Magliano Sabina","42.363748","12.491153","RI","rieti"
"NC-4236866812490655","slow","Vocabolo Madonna Grande ‌Magliano Sabina","42.368649","12.490734","RI","rieti"
"WA-TESLA-17987","slow,rapid","Strada Statale 3 ‌Magliano Sabina","42.372087","12.471624","RI","rieti"
"NC-4238490212472380","fast","Strada Statale Flaminia km 65,500 ‌Magliano Sabina","42.384902","12.47238","RI","rieti"
"OCPI-130-19XP22T5HK1AL00154","slow,fast","Località Querceto ‌Casperia","42.358608","12.679397","RI","rieti"
"OCPI-129-0899eca2-c3e9-442c-9672-6aa8f0b26028","fast","Via Leoni, 25 ‌Cittaducale","42.387836","12.947179","RI","rieti"
"NC-4238636513337513","slow,fast","Strada statale 80 n. 159 ‌L'Aquila","42.386365","13.337513","AQ","aquila"
"OCPI-129-96aa2cdd-e613-4759-ace1-5a55e2845462","fast,rapid","Viale della Croce Rossa, 113 ‌L'Aquila","42.35629","13.39371","AQ","aquila"
"WA-ENELIT-6273","slow,fast","Via Monte Sirente ‌L'Aquila","42.358463","13.398443","AQ","aquila"
"WA-ENELIT-5533","slow,fast","Strada Statale 17 ‌L'Aquila","42.359064","13.35941","AQ","aquila"
"WA-ENELIT-6274","slow,fast","Via Monte Velino ‌L'Aquila","42.360258","13.399558","AQ","aquila"
"WA-ENELIT-5510","slow,fast","Via Leonardo da Vinci ‌L'Aquila","42.366131","13.372632","AQ","aquila"
"WA-ENELIT-4491","slow,fast","Via Enrico Fermi ‌L'Aquila","42.373994","13.351665","AQ","aquila"
"WA-ENELIT-4537","slow,fast","Viale Antonio Panella ‌L'Aquila","42.35238","13.411792","AQ","aquila"
"WA-ENELIT-5531","slow,fast","Via Pescara ‌L'Aquila","42.352496","13.407078","AQ","aquila"
"WA-ENELIT-5532","slow,fast","Via Giuseppe Nicola Durini ‌L'Aquila","42.354555","13.415429","AQ","aquila"
"WA-ENELIT-5514","slow,fast","Viale Nizza ‌L'Aquila","42.354698","13.401417","AQ","aquila"
"WA-ENELIT-5536","slow,fast","Viale Alcide de Gasperi ‌L'Aquila","42.359316","13.410219","AQ","aquila"
"NC-4238279513859038","slow","Via G. d'Annunzio ‌Villa Celiera","42.382795","13.859038","PE","pescara"
"NC-4236280313882764","fast","Via E. Felsani ‌Civitella Casanova","42.362803","13.882764","PE","pescara"
"NC-4236960313908379","slow","Pastini 4 ‌Civitella Casanova","42.369603","13.908379","PE","pescara"
"OCPI-130-19XP22T5HK1AL00131","slow,fast","SS81, 29 ‌Pianella","42.378009","14.047293","PE","pescara"
"NC-4236645914099192","fast","Via da Denominare ‌Cepagatti","42.366402","14.098505","PE","pescara"
"NC-4239413214167212","slow","Via Regolizie ‌San Giovanni teatino","42.394135","14.167207","CH","chieti"
"OCPI-130-19XM32T7CB3W000225","rapid","VIA REGOLIZIE- IKEA ‌San Giovanni Teatino","42.396164","14.166455","CH","chieti"
"OCPI-130-EVOS_thing22500","slow,fast","Via Regolizie - IKEA ‌Zona Industriale Val Pescara","42.396579","14.167393","PE","pescara"
"WA-TESLA-28781","slow,rapid","Via Volturno ‌Zona Industriale Val Pescara","42.39924","14.16398","PE","pescara"
"NC-4239804514241634","fast","Via Canale ‌Torrevecchia Teatina","42.397971","14.240883","CH","chieti"
"OCPI-207-IT*REV*E2508","fast","Località Cala Piccola ‌Monte Argentario","42.404943","11.092676","GR","grosseto"
"NC-4242816111180847","fast","Strada Provinciale 161 ‌Monte Argentario","42.428161","11.180847","GR","grosseto"
"NC-4240969811208748","fast","Località Feniglia ‌Grosseto","42.409698","11.208748","GR","grosseto"
"OCPI-130-20XP22T3KK1AL00357_15s8n261n0w","fast","Via della Diga ‌Orbetello","42.436264","11.206864","GR","grosseto"
"OCPI-130-19XP22T5HK1AL00080_15scn4je1s0","slow,fast","Via Mura di Ponente ‌Orbetello","42.4394","11.2096","GR","grosseto"
"OCPI-130-20XP22T3KK1AL00378_15sd5qc1ofk","fast","Piazza Mario Cortesini ‌Orbetello","42.439805","11.21304","GR","grosseto"
"OCPI-130-20XP22T5HK4AL00087_15se08gw4zx","slow,fast","Via Giacomo Leopardi ‌Orbetello","42.440469","11.213901","GR","grosseto"
"INGE-6S0A20290580","fast","Via Giovanni Falcone ‌Orbetello","42.44586","11.229674","GR","grosseto"
"OCPI-130-20XP22T3KK1AL00789_15rg6vyx1s2","fast","Piazza Corallo ‌Capalbio","42.41397","11.326274","GR","grosseto"
"OCPI-130-19XM32T7CB3W000193","rapid","Via Origlio ‌Capalbio","42.410556","11.372778","GR","grosseto"
"NC-4241466411433156","fast","Strada Statale Aurelia, km 127 ‌Capalbio","42.414971","11.42624","GR","grosseto"
"OCPI-130-19XP22T3KK4AD00299_15rtk21w1sv","fast","Via Torino ‌Capalbio","42.424444","11.419167","GR","grosseto"
"NC-4241580411865457","slow","Via Libero Grassi ‌Tuscania","42.415809","11.86546","VT","viterbo"
"OCPI-130-21XP22T3KKJAL00454","fast","Via Alessandro Polidori, 72, 01100 Viterbo VT ‌Viterbo","42.427011","12.099649","VT","viterbo"
"NC-4241293312233212","slow","Via della Montagna ‌Soriano Nel Cimino","42.412933","12.233212","VT","viterbo"
"OCPI-172-23","fast","Piazza della Repubblica ‌Soriano nel Cimino","42.420879","12.236132","VT","viterbo"
"OCPI-129-6477ebb1-5df7-4da8-9163-736c3b06cdb5","fast","Contrada Camerata (SP30) ‌Vasanello","42.41401","12.34162","VT","viterbo"
"OCPI-129-06e24981-84ff-481d-9fda-82ed23d43a73","fast","Via Mazzini, 22 ‌Vasanello","42.415227","12.344469","VT","viterbo"
"OCPI-129-2806b99d-a10d-42e9-9c3b-593dc094fb8e","fast","Via Roma, 172 ‌Otricoli","42.42207","12.4768","TR","terni"
"OCPI-129-3694ae04-6d4e-44b7-ad6a-fb9a2d6b6a56","fast","Via Della Pinetina ‌Calvi dell'Umbria","42.40297","12.56664","TR","terni"
"OCPI-129-ebaa3d1d-0b59-47a5-8431-5f9c9b88d2c2","fast","Via Palmiro Tolgatti, 7 ‌Cittaducale","42.40583","12.92442","RI","rieti"
"OCPI-130-EVOS_thing718","slow,fast","Viale dello Sport ‌Borgo Velino","42.404349","13.052896","RI","rieti"
"OCPI-130-EVOS_thing672","slow,fast","Via del Velino ‌Borgo Velino","42.406459","13.057541","RI","rieti"
"EDS_TOY_0051","fast","Via Po, 127/b ‌San Giovanni Teatino","42.403278","14.164889","CH","chieti"
"OCPI-174-5d3321dd-0e66-4e2b-b23b-ea43470aa2ad","fast","Via Po, 14 ‌San Giovanni teatino","42.416089","14.168621","CH","chieti"
"NC-4241619314168610","fast","Via Po ‌Zona Industriale Val Pescara","42.416193","14.16861","PE","pescara"
"NC-4241783514169382","rapid","Via Adige, 15 ‌San Giovanni Teatino","42.417835","14.169382","CH","chieti"
"NC-4243548314193714","slow","Via Amendola 300 ‌San Giovanni Teatino","42.435482","14.193714","PE","pescara"
"OCPI-129-d7a363d7-7979-480b-8239-ff9767f8b723","fast","via tiburtina, 318 ‌Pescara","42.44342","14.19904","PE","pescara"
"OCPI-212-fa4a0ec5-52a0-4c22-bdf3-a2f6c70f68dd","fast","Via Raiale 293 ‌Pescara","42.44363","14.18655","PE","pescara"
"OCPI-129-0084b1a3-ba7d-428e-8c37-d56257773e77","fast","Via San Marco, 12 ‌Pescara","42.44224","14.2089","PE","pescara"
"NC-4243172714226941","slow","Strada Vicinale Case delle Monache ‌Pescara","42.431727","14.226941","PE","pescara"
